CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
B08BV3361S,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,11901,Amazon,2021-12-22T00:52:29.367Z,The Meaning of Mariah Carey,https://www.amazon.com/dp/B08BV3361S,0,"[""Books"",""Biographies & Memoirs"",""Arts & Literature"",""Actors & Entertainers""]"
B08C8XFQMN,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,28562,Amazon,2021-12-22T00:52:37.812Z,The Hobbit,https://www.amazon.com/dp/B08C8XFQMN,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B08C6Z2C6G,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,27297,Amazon,2021-12-22T00:52:33.463Z,Choose Me,https://www.amazon.com/dp/B08C6Z2C6G,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08C36KC3J,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,11052,Amazon,2021-12-22T00:52:38.913Z,The Best of Friends,https://www.amazon.com/dp/B08C36KC3J,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08C7DQWRC,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,32572,Amazon,2021-12-22T00:53:58.623Z,Ready Player Two: A Novel,https://www.amazon.com/dp/B08C7DQWRC,0,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]"
B08C7J3LQZ,0,USD,[],www.amazon.com,[],0,4.0 out of 5 stars,27072,Amazon,2021-12-22T00:53:36.338Z,The Next Wife,https://www.amazon.com/dp/B08C7J3LQZ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08CQ17D7H,0,USD,[],www.amazon.com,[],0,4.0 out of 5 stars,15284,Amazon,2021-12-22T00:53:42.674Z,Life After Death,https://www.amazon.com/dp/B08CQ17D7H,0,"[""Books"",""Literature & Fiction"",""United States"",""Black & African American"",""Urban""]"
B08CRXC7WQ,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,15993,Amazon,2021-12-22T00:54:03.753Z,12 Years A Slave,https://www.amazon.com/dp/B08CRXC7WQ,0,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]"
B08CS46ZP4,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10740,Amazon,2021-12-22T00:53:40.241Z,The Mirror & the Light: A Novel,https://www.amazon.com/dp/B08CS46ZP4,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Biographical""]"
B08CV9SPDQ,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,28466,Amazon,2021-12-22T00:53:36.040Z,The Venice Sketchbook: A Novel,https://www.amazon.com/dp/B08CV9SPDQ,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B08D9WJ9G8,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,11867,Amazon,2021-12-22T00:53:41.812Z,"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",https://www.amazon.com/dp/B08D9WJ9G8,0,"[""Books"",""Business & Money"",""Investing"",""Introduction""]"
B08DBJS9JS,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,15678,Amazon,2021-12-22T00:53:45.797Z,The Secret Stealers: A Novel,https://www.amazon.com/dp/B08DBJS9JS,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""World War II""]"
B08DFSR14S,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,10213,Amazon,2021-12-22T00:53:46.852Z,Mrs. Rochester's Ghost: A Thriller,https://www.amazon.com/dp/B08DFSR14S,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
B08D3Z2D69,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,47338,Amazon,2021-12-22T00:55:23.741Z,The Shadow Box,https://www.amazon.com/dp/B08D3Z2D69,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08D9SY5VB,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,14543,Amazon,2021-12-22T00:55:31.291Z,The Ickabog,https://www.amazon.com/dp/B08D9SY5VB,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life"",""Friendship, Social Skills & School Life"",""Friendship""]"
B08CZXLBSQ,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,29970,Amazon,2021-12-22T00:55:25.434Z,"From Blood and Ash: Blood and Ash, Book 1",https://www.amazon.com/dp/B08CZXLBSQ,0,"[""Books"",""Romance"",""Paranormal""]"
B08FFJS3YW,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,45207,Amazon,2021-12-22T00:55:24.057Z,Project Hail Mary: From the bestselling author of The Martian,https://www.amazon.com/dp/B08FFJS3YW,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
B08FKH7PXX,0,USD,[],www.amazon.com,[],0,3.9 out of 5 stars,13845,Amazon,2021-12-22T00:55:26.883Z,The Sanatorium: A Novel,https://www.amazon.com/dp/B08FKH7PXX,0,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]"
B08FCXG1SB,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,38009,Amazon,2021-12-22T00:56:41.984Z,A Court of Silver Flames,https://www.amazon.com/dp/B08FCXG1SB,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B08DYF1ZJ2,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,11303,Amazon,2021-12-22T00:56:20.029Z,The Wedding Game,https://www.amazon.com/dp/B08DYF1ZJ2,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
B08DYFBB92,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,48136,Amazon,2021-12-22T00:56:25.826Z,Greenlights,https://www.amazon.com/dp/B08DYFBB92,0,"[""Books"",""Biographies & Memoirs"",""Arts & Literature"",""Actors & Entertainers""]"
B08F6DGBJ1,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,11315,Amazon,2021-12-22T00:56:23.236Z,"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyond",https://www.amazon.com/dp/B08F6DGBJ1,0,"[""Books"",""Religion & Spirituality"",""New Age & Spirituality"",""Wicca, Witchcraft & Paganism"",""Wicca""]"
B08F4GYM8W,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,24619,Amazon,2021-12-22T00:56:21.962Z,Later,https://www.amazon.com/dp/B08F4GYM8W,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08GB58KD5,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,45207,Amazon,2021-12-22T00:56:20.712Z,Project Hail Mary,https://www.amazon.com/dp/B08GB58KD5,0,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]"
B08G1Y9XFG,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,10823,Amazon,2021-12-22T00:56:20.768Z,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",https://www.amazon.com/dp/B08G1Y9XFG,0,"[""Books"",""History"",""Europe"",""Great Britain"",""Scotland""]"
B08GC7NXXL,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,13451,Amazon,2021-12-22T00:56:48.518Z,Wuthering Heights (Oxford World's Classics),https://www.amazon.com/dp/B08GC7NXXL,0,"[""Books"",""Literature & Fiction"",""History & Criticism""]"
B08FXMMKCS,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,10394,Amazon,2021-12-22T00:59:48.881Z,"The Girl in Cabin 13: Emma Griffin FBI Mystery, Book 1",https://www.amazon.com/dp/B08FXMMKCS,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08GLWCZTY,0,USD,"[""FREE delivery Monday, January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, December 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,13681,Amazon,2021-12-22T00:59:50.900Z,Heart Bones,https://www.amazon.com/dp/B08GLWCZTY,0,"[""Books"",""Romance"",""Contemporary""]"
B08GQC9P7Q,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,22814,Amazon,2021-12-22T00:59:52.147Z,People We Meet on Vacation,https://www.amazon.com/dp/B08GQC9P7Q,0,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]"
B08H8V21KC,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,14289,Amazon,2021-12-22T00:59:47.089Z,Legacy: A Novel,https://www.amazon.com/dp/B08H8V21KC,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
B08H9ML5F8,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,27504,Amazon,2021-12-22T00:59:49.599Z,"A Kingdom of Flesh and Fire: A Blood and Ash Novel (Blood and Ash, Book 2)",https://www.amazon.com/dp/B08H9ML5F8,0,"[""Books"",""Romance"",""Paranormal""]"
B08GTVH26H,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,13886,Amazon,2021-12-22T00:59:47.451Z,Infinite,https://www.amazon.com/dp/B08GTVH26H,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Supernatural""]"
B08GYLCFVS,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,24619,Amazon,2021-12-22T00:59:59.538Z,Later,https://www.amazon.com/dp/B08GYLCFVS,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]"
B08H9WBQJT,0,USD,[],www.amazon.com,[],0,4.0 out of 5 stars,27072,Amazon,2021-12-22T01:00:03.412Z,The Next Wife,https://www.amazon.com/dp/B08H9WBQJT,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08HDK46CR,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,10509,Amazon,2021-12-22T00:59:46.765Z,The Watcher Girl: A Thriller,https://www.amazon.com/dp/B08HDK46CR,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08GV4D3S2,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,21626,Amazon,2021-12-22T00:59:57.339Z,Seven Perfect Things,https://www.amazon.com/dp/B08GV4D3S2,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Coming of Age""]"
B08GV5KZN8,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,18900,Amazon,2021-12-22T00:59:48.126Z,The Last Green Valley,https://www.amazon.com/dp/B08GV5KZN8,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Biographical""]"
B08GVFMR2G,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,35412,Amazon,2021-12-22T01:00:45.637Z,West with Giraffes: A Novel,https://www.amazon.com/dp/B08GVFMR2G,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]"
B08HGH9JMF,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,118596,Amazon,2021-12-22T01:00:48.075Z,A Promised Land,https://www.amazon.com/dp/B08HGH9JMF,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Presidents & Heads of State"",""U.S. Presidents""]"
B08H3JZVJQ,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,11505,Amazon,2021-12-22T01:00:45.999Z,The Perfect Marriage,https://www.amazon.com/dp/B08H3JZVJQ,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Psychological""]"
B08HNFDDJT,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,30362,Amazon,2021-12-22T01:00:55.684Z,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,https://www.amazon.com/dp/B08HNFDDJT,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Presidents & Heads of State"",""U.S. Presidents""]"
B08HRQ44JJ,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,11614,Amazon,2021-12-22T01:00:52.560Z,The Other Emily,https://www.amazon.com/dp/B08HRQ44JJ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08JCPF9HM,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,118596,Amazon,2021-12-22T01:00:53.746Z,A Promised Land,https://www.amazon.com/dp/B08JCPF9HM,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Presidents & Heads of State"",""U.S. Presidents""]"
B08JKC299M,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,10357,Amazon,2021-12-22T01:01:54.262Z,The Plot: A Novel,https://www.amazon.com/dp/B08JKC299M,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08K1R53VX,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,19821,Amazon,2021-12-22T01:02:08.536Z,"Deadly Cross: Alex Cross, Book 28",https://www.amazon.com/dp/B08K1R53VX,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08L5KSV33,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10813,Amazon,2021-12-22T01:07:52.071Z,While Justice Sleeps: A Novel,https://www.amazon.com/dp/B08L5KSV33,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Political""]"
B08KFJBV6P,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,87408,Amazon,2021-12-22T01:07:41.848Z,"The Boy, the Mole, the Fox and the Horse",https://www.amazon.com/dp/B08KFJBV6P,0,"[""Books"",""Politics & Social Sciences"",""Philosophy"",""Ethics & Morality""]"
B08KHJQXSX,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,18051,Amazon,2021-12-22T01:08:02.960Z,The Great Gatsby,https://www.amazon.com/dp/B08KHJQXSX,0,"[""Books"",""Literature & Fiction"",""History & Criticism""]"
B08KSCBP6H,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,26102,Amazon,2021-12-22T01:24:02.335Z,Daylight,https://www.amazon.com/dp/B08KSCBP6H,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]"
B08L3B4VH4,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,19581,Amazon,2021-12-22T01:07:53.522Z,21st Birthday (Women's Murder Club),https://www.amazon.com/dp/B08L3B4VH4,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08L8F4B2J,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,25790,Amazon,2021-12-22T01:08:59.927Z,Ocean Prey,https://www.amazon.com/dp/B08L8F4B2J,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]"
B08L9K245G,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,21962,Amazon,2021-12-22T01:09:00.992Z,Win,https://www.amazon.com/dp/B08L9K245G,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Private Investigators""]"
B08L9MPPNJ,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,36586,Amazon,2021-12-22T01:09:01.959Z,These Tangled Vines: A Novel,https://www.amazon.com/dp/B08L9MPPNJ,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08L9QD4NH,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,22419,Amazon,2021-12-22T01:08:59.383Z,Malibu Rising: A Novel,https://www.amazon.com/dp/B08L9QD4NH,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]"
B08LMN5TVG,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10916,Amazon,2021-12-22T01:09:05.116Z,The Girls in the Attic,https://www.amazon.com/dp/B08LMN5TVG,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B08LNZXDC7,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,10357,Amazon,2021-12-22T01:08:55.179Z,The Plot: A Novel,https://www.amazon.com/dp/B08LNZXDC7,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08MPVFL46,0,USD,[],www.amazon.com,[],0,4.1 out of 5 stars,11791,Amazon,2021-12-22T01:10:39.898Z,These Toxic Things: A Thriller,https://www.amazon.com/dp/B08MPVFL46,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08NCJQ7VD,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,55581,Amazon,2021-12-22T01:10:31.693Z,1984,https://www.amazon.com/dp/B08NCJQ7VD,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Political""]"
B08N393GT5,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,56878,Amazon,2021-12-22T01:13:32.339Z,The Last Thing He Told Me: A Novel,https://www.amazon.com/dp/B08N393GT5,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08N3GRPCQ,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,13681,Amazon,2021-12-22T01:13:34.210Z,Heart Bones,https://www.amazon.com/dp/B08N3GRPCQ,0,"[""Books"",""Romance"",""Contemporary""]"
B08N5YFL78,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,15051,Amazon,2021-12-22T01:13:43.108Z,Her Perfect Family,https://www.amazon.com/dp/B08N5YFL78,0,"[""Books"",""Literature & Fiction"",""World Literature""]"
B08QQ1X9VJ,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,22031,Amazon,2021-12-22T01:14:40.685Z,Beneath Devil's Bridge: A Novel,https://www.amazon.com/dp/B08QQ1X9VJ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08Q7GGMNG,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,10675,Amazon,2021-12-22T01:15:23.576Z,Constance,https://www.amazon.com/dp/B08Q7GGMNG,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08QSNRW26,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,21807,Amazon,2021-12-22T01:15:29.588Z,"The Crown of Gilded Bones: Blood and Ash, Book 3",https://www.amazon.com/dp/B08QSNRW26,0,"[""Books"",""Romance"",""Paranormal""]"
B08R96D5FF,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,14974,Amazon,2021-12-22T01:15:37.340Z,The Paper Palace: A Novel,https://www.amazon.com/dp/B08R96D5FF,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08R11W8Z7,0,USD,[],www.amazon.com,[],0,4.0 out of 5 stars,10242,Amazon,2021-12-22T01:15:33.020Z,The Maidens,https://www.amazon.com/dp/B08R11W8Z7,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08R6L3F8P,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,16547,Amazon,2021-12-22T01:15:30.346Z,The Moonlight Child,https://www.amazon.com/dp/B08R6L3F8P,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08R2KNYVW,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,12139,Amazon,2021-12-22T01:15:33.125Z,Forgotten in Death: An Eve Dallas Novel,https://www.amazon.com/dp/B08R2KNYVW,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08RXBV1J9,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,18051,Amazon,2021-12-22T01:18:35.565Z,The Great Gatsby,https://www.amazon.com/dp/B08RXBV1J9,0,"[""Books"",""Sports & Outdoors"",""Individual Sports""]"
B08S78GJ1R,0,USD,[],www.amazon.com,[],0,4.1 out of 5 stars,17656,Amazon,2021-12-22T01:18:31.363Z,"Better Off Dead: Jack Reacher, Book 26",https://www.amazon.com/dp/B08S78GJ1R,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B08SHRRPK2,0,USD,[],www.amazon.com,[],0,4.1 out of 5 stars,17656,Amazon,2021-12-22T01:18:38.170Z,"Better Off Dead: Jack Reacher, Book 26",https://www.amazon.com/dp/B08SHRRPK2,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B08SHYYRHW,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,21250,Amazon,2021-12-22T01:18:46.465Z,A Gambling Man,https://www.amazon.com/dp/B08SHYYRHW,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]"
B08T1NR1Q7,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,19934,Amazon,2021-12-22T01:19:36.675Z,Throne of Glass,https://www.amazon.com/dp/B08T1NR1Q7,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B08TX4D8R5,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,28404,Amazon,2021-12-22T01:19:30.896Z,Sooley: A Novel,https://www.amazon.com/dp/B08TX4D8R5,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Sports""]"
B08TYBSPK8,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,17851,Amazon,2021-12-22T01:20:22.585Z,The Madness of Crowds: A Novel,https://www.amazon.com/dp/B08TYBSPK8,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
B08TRLMJM6,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,12393,Amazon,2021-12-22T01:20:25.671Z,The Hill We Climb: An Inaugural Poem for the Country,https://www.amazon.com/dp/B08TRLMJM6,0,"[""Books"",""Literature & Fiction"",""Poetry""]"
B08V5H41F1,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,13953,Amazon,2021-12-22T01:20:25.097Z,Crown of Midnight,https://www.amazon.com/dp/B08V5H41F1,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B08V5KZ87W,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,15051,Amazon,2021-12-22T01:20:34.251Z,Her Perfect Family,https://www.amazon.com/dp/B08V5KZ87W,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Private Investigators""]"
B08V6Q4FWZ,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10916,Amazon,2021-12-22T01:20:23.865Z,The Girls in the Attic,https://www.amazon.com/dp/B08V6Q4FWZ,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""World War II""]"
B08V75GSDQ,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,10227,Amazon,2021-12-22T01:20:25.684Z,The Red Book,https://www.amazon.com/dp/B08V75GSDQ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08V236NLL,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,12139,Amazon,2021-12-22T01:20:24.505Z,Forgotten in Death: An Eve Dallas Novel (In Death),https://www.amazon.com/dp/B08V236NLL,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B08TT18BGC,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,10293,Amazon,2021-12-22T01:20:38.045Z,Den of Vipers,https://www.amazon.com/dp/B08TT18BGC,0,"[""Books"",""Romance"",""Contemporary""]"
B08V115QC7,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,28404,Amazon,2021-12-22T01:20:29.382Z,Sooley: The Gripping Bestseller from John Grisham - The perfect Christmas present,https://www.amazon.com/dp/B08V115QC7,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B08V8939WY,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,23219,Amazon,2021-12-22T01:20:25.211Z,Apples Never Fall,https://www.amazon.com/dp/B08V8939WY,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08V91YY8R,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,12426,Amazon,2021-12-22T01:20:26.619Z,The Premonition: A Pandemic Story,https://www.amazon.com/dp/B08V91YY8R,0,"[""Books"",""Medical Books"",""Medicine""]"
B08VDW5TTT,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,11384,Amazon,2021-12-22T01:20:26.229Z,Enemy at the Gates,https://www.amazon.com/dp/B08VDW5TTT,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Political""]"
